,Hotel_Names,Staff_Rating,Facilities_Rating,Cleanliness_Rating,Comfort_Rating,Value_For_Money_Rating,Location_Rating,Free_WiFi_Rating,Final_Grade
4238,hilton-beach-aptartments,0,0,0,0,0,0,0,7.6
4239,renovated-large-3rm-apartment-5-min-from-the-beach,0,0,0,0,0,0,0,8.2
4240,cozy-studio-by-dizengoff-blvd,8.2,7.6,7.8,7.8,7.7,8.8,10,7.7
4241,modern-amp-bright-3-bdr-close-to-the-beach,8.5,8.8,8.7,9.4,8.7,9.8,7.5,8.7
4242,geula-suites,8.7,7.4,7.6,7.4,6.9,8.9,2.5,7.5
4243,herzliya-sea-view-apartment,9.3,8.3,8.7,8.7,8.4,9.6,6.7,8.7
4244,carmel-market-apartments-tel-aviv-yafo,0,0,0,0,0,0,0,5.7
4245,luxurious-penthouse-apartment,9.4,9,9,9.1,8.9,9.6,10,9.1
4246,koblers-house,0,0,0,0,0,0,0,7.4
4247,beautiful-penthouse-sea-view,0,0,0,0,0,0,0,0
4248,amazing-apartment-5-min-from-the-beach-tel-aviv-yafo,7.3,6.9,7.2,7.3,6.7,9,6.6,6.7
4249,shantell-boutique-apartments,9,8.1,8.7,8.4,7.6,9.7,7.5,8.2
4250,sea-you-soon-netanya,9.9,9.7,9.8,9.7,9.8,9.8,9.5,9.7
4251,flea-market-studio-tel-aviv-yafo,6.3,5.4,6.3,5.7,5.1,7.5,6.9,5
4252,el-yam-netanya,6.6,5.7,5.7,6,5.9,7.6,5,5.2
4253,ginot-yam,6.4,4.8,6,5.6,5.4,8.2,4.5,5.3
4254,hilton-beach-aptartments,0,0,0,0,0,0,0,7.6
4255,renovated-large-3rm-apartment-5-min-from-the-beach,0,0,0,0,0,0,0,8.2
4256,cozy-studio-by-dizengoff-blvd,8.2,7.6,7.8,7.8,7.7,8.8,10,7.7
4257,modern-amp-bright-3-bdr-close-to-the-beach,8.5,8.8,8.7,9.4,8.7,9.8,7.5,8.7
4258,geula-suites,8.7,7.4,7.6,7.4,6.9,8.9,2.5,7.5
4259,herzliya-sea-view-apartment,9.3,8.3,8.7,8.7,8.4,9.6,6.7,8.7
4260,carmel-market-apartments-tel-aviv-yafo,0,0,0,0,0,0,0,5.7
4261,koblers-house,0,0,0,0,0,0,0,7.4
4262,beautiful-penthouse-sea-view,0,0,0,0,0,0,0,10
4263,amazing-apartment-5-min-from-the-beach-tel-aviv-yafo,7.3,6.9,7.2,7.3,6.7,9,6.6,6.7
4264,shantell-boutique-apartments,9,8.1,8.7,8.4,7.6,9.7,7.5,8.2
4265,elegant-jaffa-port-apartment,0,0,0,0,0,0,0,0
4266,isramax-low-cost-apartment-near-the-sea,0,0,0,0,0,0,0,9.6
4267,sea-breeze-bat-yam,5.8,6.1,6.2,5.8,5,6.4,5,5.6
4268,ben-yehuda,6.7,3.9,4.3,4.1,4.4,7.7,7.5,4.5
4269,leonardo-boutique-tel-aviv,8.3,7.9,8.1,8,7.3,8.2,7.5,7.8
4270,comfortable-studio-in-herzelyia,8.8,7.3,8.7,7.3,6.9,8.3,5,7.3
4271,migdal-luxury-suites-netanya-j29,8.4,8,8.2,8.1,7.9,8.6,6.9,7.6
4272,dave-levinsky-son-of-a-brown,9.7,9.1,9.6,9.4,9.1,9.4,9.4,9.3
4273,adorable-apartment-best-location-10-min-from-tlv,0,0,0,0,0,0,0,0
4274,beautiful-apt-maar-ashdod-47-marina,8.8,8.5,8.8,8.8,8.2,9.8,7.5,8.5
4275,171-hayarkon-street,0,0,0,0,0,0,0,4.8
4276,dizengoff-square-superb-1-bedroom-with-balcony,7.5,8.2,8.6,8,7.6,9.5,10,8.4
4277,molayem,7,5.8,6.5,5.8,5.2,6.4,10,5.9
4278,luxury-2bdrm-balcony-amp-parking-close-to-the-beach,8.2,9,8.7,9,8.4,9.4,10,8.8
4279,new-romantic-apartment-by-the-beach,0,0,0,0,0,0,0,8.8
4280,michal-39-place,9.5,8.5,8.7,8.9,8.8,8.6,10,8.7
4281,two-bedroom-apartment-with-patio-and-pool,0,0,0,0,0,0,0,8.6
4282,duplex-on-the-beach-ashdod,9.3,8.6,9.3,9.1,8,9.8,8.8,9
4283,italian-design-apartment-in-rotchild-habima,0,0,0,0,0,0,0,8.8
4284,spat-vip,9.2,8,8.8,9,7.3,8.1,10,7.7
4285,marina-towers-herzeliya,9.2,8.7,8.7,9.2,8.2,9.7,7.5,9
4286,mqvm-blb-ypv-makom-be-lev-jaffa,0,0,0,0,0,0,0,9.2
4287,gordon-area-suite-five,6.2,6.2,6.5,7.2,6.4,8.2,7.5,5.9
4288,bellatroun,0,0,0,0,0,0,0,8.8
4289,little-tel-aviv-2-minutes-from-the-beach,0,0,0,0,0,0,0,6.8
4290,amazing-jaffa-by-tlv2rent,0,0,0,0,0,0,0,8.8
4291,lovely-appartment-premium-location,8.5,8.3,8.4,7.8,7.9,7.6,9.2,7.9
4292,see-amp-sun,9.5,8.7,9.6,9.3,8.9,9.1,9.2,9
4293,rothschild-area-one-bdr-with-a-big-terrasse,6.8,7,7,7,6.6,8.6,5,7
4294,tel-aviv-center,0,0,0,0,0,0,0,0
4295,boardwalk-sea-apartment,7.3,6.5,6,6.2,6.4,8.5,5,6.4
4296,bt-ym-l-hym,9.3,8.8,9,8.5,8.1,8.7,7.5,8.6
4297,cosy-studio-in-a-luxury-herzeliya,0,0,0,0,0,0,0,9.1
4298,bograshov-area-boutique-apartment-1bdr-and-balcony,7.8,7.7,8.1,7.7,7.4,9,10,8
4299,lex-home,8.7,8.6,8.7,8.7,8.3,9.5,8.8,8.7
4300,lex-home,8.7,8.6,8.7,8.7,8.3,9.5,8.8,8.7
4301,vqyynvs-bmrynh-prty,0,0,0,0,0,0,0,5.8
4302,stylish-studio-city-apt-w-private-balcony-by-sea-n-39-rent,0,0,0,0,0,0,0,7
4303,luka-15-underground,0,0,0,0,0,0,0,5.1
4304,tommy-39-s-house-rothschild,0,0,0,0,0,0,0,0
4305,great-studio-near-dizengoff-centar-amp-bograshov,0,0,0,0,0,0,0,6.2
4306,a-breathtaking-new-designed-penthouse-in-se-tlv,10,9.8,9.9,9.9,9.9,9.1,10,9.7
4307,the-hbs-swite-ns-tsyvnh,9.8,9.4,9.9,9.5,9.2,9.6,8.9,9.5
4308,apartment4you-maya,0,0,0,0,0,0,0,9.6
4309,bograshov-area-amazing-3-bdr-w-balcony-amp-parking,8,8.3,8.6,8.9,8.1,10,10,8.8
4310,superb-1-5-bdr-w-47-parking-close-to-the-beach,0,0,0,0,0,0,0,8.1
4311,yarkon-by-beach-apartments-tlv,7.2,7.4,7.1,7.1,6.8,9.1,7.5,7.3
4312,ronens-138-13,0,0,0,0,0,0,0,6.9
4313,live-at-tlv,0,0,0,0,0,0,0,9.1
4314,magnifique-studio-avec-grande-terasse-a-tel-aviv,0,0,0,0,0,0,0,7.8
4315,the-vista-at-hilton-tel-aviv,7.5,7.5,8,8.2,7.3,8.6,5,7.9
4316,amazing-3bedrooms-2-baths-balcony-and-parking-prv,8.2,8.6,8.2,8.5,8.2,9.5,7.5,8.4
4317,isramax-tchernikhovski-apartment,8.7,8.6,9.1,8.6,8.2,8.2,8.8,8.4
4318,apt-in-quality-complex-pool-sea-view-beach-access,0,0,0,0,0,0,0,0
4319,amazing-2-bedrooms-apartment-in-the-down-town,0,0,0,0,0,0,0,9.5
4320,daniel-beach-view-boutique-apt,9,9.1,8.9,9.2,8.4,9.6,7.5,9
4321,beach-front-dream-penthouse-pool-amp-gym-amp-parking,0,0,0,0,0,0,0,0
4322,blue-in-de-see,7.5,6.6,6.9,7.5,6.8,8.2,10,6.9
4323,apartments-petah-tiqwa,8.7,7.8,7.8,7.9,7.8,8.5,8.8,7.9
4324,beautiful-interior-with-fantastic-private-outdoor-space,0,0,0,0,0,0,0,0
4325,magnifique-studio-avec-grande-terasse-a-tel-aviv,0,0,0,0,0,0,0,7.8
4326,the-vista-at-hilton-tel-aviv,7.5,7.5,8,8.2,7.3,8.6,5,7.9
4327,amazing-3bedrooms-2-baths-balcony-and-parking-prv,8.2,8.6,8.2,8.5,8.2,9.5,7.5,8.4
4328,isramax-tchernikhovski-apartment,8.7,8.6,9.1,8.6,8.2,8.2,8.8,8.4
4329,apt-in-quality-complex-pool-sea-view-beach-access,0,0,0,0,0,0,0,0
4330,amazing-2-bedrooms-apartment-in-the-down-town,0,0,0,0,0,0,0,9.5
4331,daniel-beach-view-boutique-apt,9,9.1,8.9,9.2,8.4,9.6,7.5,9
4332,beach-front-dream-penthouse-pool-amp-gym-amp-parking,0,0,0,0,0,0,0,1
4333,blue-in-de-see,7.5,6.6,6.9,7.5,6.8,8.2,10,6.9
4334,apartments-petah-tiqwa,8.7,7.8,7.8,7.9,7.8,8.5,8.8,7.9
4335,beautiful-interior-with-fantastic-private-outdoor-space,0,0,0,0,0,0,0,0
4336,last-minute-herzliya,10,9,9,9,9.4,10,7.5,9.3
4337,apartamenty-v-netanii,0,0,0,0,0,0,0,9
4338,arlozorov-street-32,0,0,0,0,0,0,0,8.2
4339,htsymr-shl-glyt,0,0,0,0,0,0,0,9.7
4340,ben-yehuda-apartment-tel-aviv3,0,0,0,0,0,0,0,7.4
4341,perfect-apartment-on-the-beach,0,0,0,0,0,0,0,9.5
4342,bougrashov-by-the-beach-1-bdr-amp-balcony,0,0,0,0,0,0,0,7.2
4343,privet-garden-guesthouse-on-the-shore-near-by,8.8,7.1,7.5,7.9,7.5,7.5,7.5,7
4344,herzliya-center-studio-apartment,9.4,9.3,9.7,9.1,9,9.3,8.8,9.2
4345,lovely-one-bedroom-near-bograshov-beach,0,0,0,0,0,0,0,6.2
4346,beautiful-apartment-in-tel-aviv,10,8.8,10,10,9.4,10,5,9.5
4347,tlv-port-2-bedroom-apartment-with-a-balcony,10,8.6,9.3,9.3,9.1,9.8,10,9.5
4348,deluxe-2-bedroom-apartment-in-herzylia,0,0,0,0,0,0,0,0
4349,keren-39-s-sea-view-apartment,8.4,8.6,8.4,8.6,7.7,8.4,7.5,7.8
4350,florentin-chic-2room-balcony,0,0,0,0,0,0,0,9.4
4351,peaceful-2br-penthouse-in-ben-yehuda-146-by-holyguest,0,0,0,0,0,0,0,0
4352,36-geula-by-beach-apartments-tlv,8.2,8.4,8.6,8.4,8.1,9.4,8.1,8.3
4353,comfortable-apartment-herzliya,0,0,0,0,0,0,0,9.4
4354,la-maison-de-raphael,10,10,9.7,10,9.9,9,10,9.8
4355,2-bdr-nitza-appartment-with-balkony,9.5,8.2,8.8,8.8,8.6,9.6,10,8.8
4356,luxury-apartments-in-the-orchid-by-the-beach,0,0,0,0,0,0,0,5.7
4357,gordon-suite-one,0,0,0,0,0,0,0,6.5
4358,luxury-2-bedrooms-apartments-rothschild-balcony,0,0,0,0,0,0,0,7.4
4359,charming-3bdr-apt-with-sea-view-b5,0,0,0,0,0,0,0,7.9
4360,spacious-duplex-in-the-kerem-3-min-from-the-beach,0,0,0,0,0,0,0,9.7
4361,ben-gurion-area-modern-2-bdr-with-balcony,0,0,0,0,0,0,0,8
4362,cozy-2rooms-apartment-city-center-15min-to-beach,9.8,9.3,9.4,9.6,9.4,9.4,10,9.5
4363,water-front-blue-lguna-garden-apartment-2bd,0,0,0,0,0,0,0,0
4364,nordau-blvd-2-bedrooms,0,0,0,0,0,0,0,0
4365,dyrt-kkhvlh-mvl-hym-61-1,0,0,0,0,0,0,0,10
4366,love-on-the-sea,7,7.7,7.7,8,7.2,8.7,5,7.4
4367,marina-view-one-bedroom-dream-suite,0,0,0,0,0,0,0,9.2
4368,marina-cottage-apartment,0,0,0,0,0,0,0,9
4369,sirkin-beautiful-apartment-super-prime-location,0,0,0,0,0,0,0,8.4
4370,ziv-apartments-malkei-israel-6-a,0,0,0,0,0,0,0,9.7
4371,precious-3br-near-dizengoff-center-by-holyguest,0,0,0,0,0,0,0,5.5
4372,beautiful-3br-penthouse-in-brenner-1-by-holyguest,0,0,0,0,0,0,0,7.7
4373,magnifique-appartement-a-3-39-de-la-plage-et-kikar,9.2,9.2,9.5,9.2,8.8,9.4,10,9
4374,begin-19-apartment,8.3,8.1,7.9,7.9,8.4,8,9.2,7.8
4375,sirkin-beautiful-apartment-super-prime-location,0,0,0,0,0,0,0,8.4
4376,ziv-apartments-malkei-israel-6-a,0,0,0,0,0,0,0,9.7
4377,precious-3br-near-dizengoff-center-by-holyguest,0,0,0,0,0,0,0,5.5
4378,beautiful-3br-penthouse-in-brenner-1-by-holyguest,0,0,0,0,0,0,0,7.7
4379,magnifique-appartement-a-3-39-de-la-plage-et-kikar,9.2,9.2,9.5,9.2,8.8,9.4,10,9
4380,begin-19-apartment,8.3,8.1,7.9,7.9,8.4,8,9.2,7.8
4381,the-place-bat-hen,0,0,0,0,0,0,0,0
4382,lively-2br-in-front-of-hilton-beach-by-holyguest,0,0,0,0,0,0,0,10
4383,two-room-apartment-quot-marcheliz-quot-in-bat-yam,0,0,0,0,0,0,0,9.3
4384,sea-view-and-new-beach-modern-apart-with-balcony-khdrh,0,0,0,0,0,0,0,9
4385,jaffa-design-studio,10,9.6,9.8,9.8,9.6,9.8,10,9.6
4386,special-beach-apartment,0,0,0,0,0,0,0,8.1
4387,unique-superb-quiet-apartment-frug-36,0,0,0,0,0,0,0,0
4388,luxury-4-bedroom-sea-view-apartment-netanya,7.1,5.3,5.8,6.2,6.3,8.8,5,5
4389,ritz-carlton-luxury-apartment,10,9.5,9.8,9.8,9.5,10,8.1,9.6
4390,luxury-sea-view-2br-balcony-amp-pool-berrystays,0,0,0,0,0,0,0,0
4391,hare-39-ut-street-25-apartamenty,0,0,0,0,0,0,0,6.6
4392,cozy-studio-quot-de-shalit-quot,8.7,7.6,7.4,7.9,7.9,8.9,10,7.8
4393,ellis-apartment-amazing-loft-with-seaview-18-stairs-tothe-beach,0,0,0,0,0,0,0,0
4394,hotel34,7.1,4.5,5,4.8,5,7.8,10,5.1
4395,butik-on-the-beach-bt-ym,9.2,9.2,9.1,9,8.7,8.6,7.5,8.9
4396,beit-david,0,0,0,0,0,0,0,9.3
4397,sea-n-39-rent-rupin-45,0,0,0,0,0,0,0,9.2
4398,rotem-shani-by-holyguest-luxury-1br-condo,0,0,0,0,0,0,0,5.7
4399,stunning-1-bdr-w-47-balcony-amp-parking-on-sheinkin-st,7.5,8.4,8.6,8.6,7.7,9.3,10,8.3
4400,prime-location-1bdr-close-to-bograshov-amp-the-beach,0,0,0,0,0,0,0,7.5
4401,extraordinary-1br-in-geula-by-holyguest,0,0,0,0,0,0,0,0
4402,bright-1br-in-ben-yehuda-33-by-holyguest,0,0,0,0,0,0,0,9.2
4403,hgn-hqsvm,0,0,0,0,0,0,0,7.5
4404,isramax-apartment-near-the-beach,0,0,0,0,0,0,0,7.7
4405,shantell-luxury-apartment,8.8,8.3,9,8.6,8.2,9.6,8.8,8.7
4406,seascape-terraces-netanya,9.5,9.5,9,9,8.5,9.5,7.5,9
4407,airtlv-arlozorov-apartment-39-s,0,0,0,0,0,0,0,0
4408,namaste,9.8,9.3,9.8,9.6,9.5,8.8,10,9.4
4409,fabulous-corner-market-by-tlv2rent,0,0,0,0,0,0,0,8
4410,apartment-on-nitza-8a,0,0,0,0,0,0,0,6
4411,beach-apartment-prime-location-terrace-amp-sea-view,0,0,0,0,0,0,0,0
4412,superbe-apt-avec-terrasse-tres-proche-de-la-mer,0,0,0,0,0,0,0,8
4413,16-harakevet-street-by-beach-apartments-tlv,0,0,0,0,0,0,0,9
4414,gordon-area-suite-four,7.1,7.7,7.8,7.8,7,9.1,5,6.7
4415,luxury-apartments-netanya-on-the-sea-shore,0,0,0,0,0,0,0,8
4416,green-leaves-tlv,0,0,0,0,0,0,0,7
4417,clear-3br-in-dizzengoff-140-by-holyguest,0,0,0,0,0,0,0,0
4418,hamedina-de-silvina-kfar-saba,0,0,0,0,0,0,0,9
4419,kerem-hateimanim-area-3-br-wt-terrace-amp-parking,0,0,0,0,0,0,0,9.4
4420,shiba-shik-apartment-shyb-shyq-dyrt-stvdyv-mqsymh,9.8,9.7,9.7,9.7,9.8,9.5,10,9.6
4421,the-house-of-taly-amp-erez-neta-im,0,0,0,0,0,0,0,9.5
4422,bugrashov-area-suite-five,8.6,7.1,8.6,7.5,7.5,8.9,10,7.9
4423,authentic-bograshov-experience-with-a-garden,0,0,0,0,0,0,0,8.3
4424,up-market-2br-in-the-isrotel-by-holyguest,0,0,0,0,0,0,0,0
4425,villa-kiara,0,0,0,0,0,0,0,1
4426,diamand-ix-elite-home-group,0,0,0,0,0,0,0,0
4427,simple-2br-in-sderot-chen-1-by-holyguest,0,0,0,0,0,0,0,9
4428,garden-apartment-herzliya-marina-pool-amp-gym,0,0,0,0,0,0,0,9.5
4429,ashdod-suites-jabotinsky,0,0,0,0,0,0,0,8
4430,boheme-3br-in-florentine-by-holyguest,0,0,0,0,0,0,0,0
4431,beautiful-sunny-3-bedrooms-in-font-of-the-beach,0,0,0,0,0,0,0,6.3
4432,prince-palace-netanya-south-beach-netanya1,0,0,0,0,0,0,0,0
4433,amazing-1-bdr-w-47-balcony-amp-parking-on-sheinkin-st,0,0,0,0,0,0,0,7.3
4434,luxury-loft-by-the-beach,0,0,0,0,0,0,0,8.8
4435,prestige-5br-huge-villa-amazing-pool,0,0,0,0,0,0,0,0
4436,meirs-artist-studio,9.6,9.5,9.4,8.8,9.7,9.5,10,9.5
4437,fun-family-house-in-neve-amal-herzlyia,0,0,0,0,0,0,0,8
4438,loft-in-tlv,9.5,9.2,8.5,8.6,8.7,9.5,10,8.8
4439,vip-apartment,0,0,0,0,0,0,0,8.6
4440,beach-front-tel-aviv-bat-yam-apartment-39,0,0,0,0,0,0,0,3
4441,feelhome-ben-yehuda-hayarkon-trumpledor,0,0,0,0,0,0,0,0
4442,frug-34,0,0,0,0,0,0,0,6.8
4443,tlv-living-apartment,0,0,0,0,0,0,0,8.9
4444,28-harav-ahronson-street,8,5.8,6.8,7,6.5,8.8,10,6.5
4445,quiet-2br-in-rashi-30-by-holyguest,0,0,0,0,0,0,0,0
4446,vylh-hgpn,0,0,0,0,0,0,0,9.4
4447,luxury-tower-beach-view-high-floor-breathtaking,0,0,0,0,0,0,0,9.9
4448,colony-beach-apartment-bt-ym,0,0,0,0,0,0,0,7
4449,feelhome-penthouse-dizengoff,0,0,0,0,0,0,0,7.7
4450,dyrt-nvpsh-bmrynh-vylg-bhrtslyh,0,0,0,0,0,0,0,6.6
4451,gorgeous-by-the-beach,0,0,0,0,0,0,0,10
4452,sirkin-47-frishman-stylish-apartment-by-the-beach,0,0,0,0,0,0,0,8.2
4453,seanrent-apartments-hayarkon-67,0,0,0,0,0,0,0,8
4454,short-stay,0,0,0,0,0,0,0,4.7
4455,allenby-36-residence-garden,9.3,8.9,9.2,9.1,8.5,9.5,10,8.8
4456,tlvvila,0,0,0,0,0,0,0,10
4457,veller-rienes,0,0,0,0,0,0,0,9.3
4458,dyrh-mvl-hym-61-3,0,0,0,0,0,0,0,6.8
4459,town-apartments-by-zvieli-hotels-tel-aviv,9.2,8,8.3,8.7,8.3,9.8,7.5,8.7
4460,gordon-beach-2br-duplex-by-holyguest,0,0,0,0,0,0,0,7.7
4461,sea-view-amp-sunset,0,0,0,0,0,0,0,0
4462,very-nice-1-bdr-apartment-2-min-from-the-beach,0,0,0,0,0,0,0,8.9
4463,ben-yehuda-sunny-apartment-with-balcony,0,0,0,0,0,0,0,8.5
4464,3-bedrooms-apt-balcony-amp-parking-near-banana-beach,8.9,8.8,8.8,9.4,9.1,9.4,8.8,8.6
4465,o-amp-o-group-vision-126,0,0,0,0,0,0,0,10
4466,holyguest-luminous-amp-spacious-gordon-beach,0,0,0,0,0,0,0,7.7
4467,cute-apartment-best-location-10-min-from-tlv,0,0,0,0,0,0,0,0
4468,sea-view-private-suite-with-terrace,0,0,0,0,0,0,0,8.7
4469,townhouse-tel-aviv,8.9,7.6,8,8,7.6,9.3,7.5,8
4470,north-tel-aviv-jewel-3br-parking-w-47-terrace-berrystays,0,0,0,0,0,0,0,0
4471,bait-bagiva,10,9,9.2,9.2,7.9,7.9,10,9.3
4472,quiet-2br-in-jean-jaures-by-holyguest,0,0,0,0,0,0,0,9
4473,hyrvkh-shl-vpq,9.4,8.8,8.7,9,9,9.6,10,8.7
4474,bugrashov-area-suite-two,0,0,0,0,0,0,0,7.5
4475,liber-rokach-apartments,0,0,0,0,0,0,0,8.2
4476,bugrashov-area-suite-two,0,0,0,0,0,0,0,7.5
4477,lisetta,6.5,6.2,6.2,6.7,5,9.2,7.5,6
4478,luxury-apartment-port-of-jaffa,9.9,9.7,9.7,9.7,9.2,9.4,9.2,9.6
4479,holyguest-beautiful-beach-apt-with-sun-balcony,0,0,0,0,0,0,0,8.7
4480,veller-olifant,0,0,0,0,0,0,0,10
4481,sea-apartment,0,0,0,0,0,0,0,0
4482,tlv-center-by-tlv2rent,0,0,0,0,0,0,0,8.8
4483,deluxe-herzliya-apartment-with-views-of-the-marina,0,0,0,0,0,0,0,7.5
4484,sea-view-apartment-bt-ym,0,0,0,0,0,0,0,9.6
4485,shabazi-54,0,0,0,0,0,0,0,0
4486,high-standard-duplex-penthouse-habima-rothschild-pkg-tl54,0,0,0,0,0,0,0,0
4487,judith-place,10,9.7,9.7,10,9.7,10,10,9.6
4488,calming-2br-in-lilienblum-41-by-holyguest,0,0,0,0,0,0,0,9
4489,netanya-apartment-near-the-sea,8.6,8.6,8.2,8.2,7.5,8.6,10,8.3
4490,captivating-apartment-with-balcony-and-roof-top-by-sea-n-39-rent,0,0,0,0,0,0,0,0
4491,sea-view-2-bedroom-apartment,0,0,0,0,0,0,0,5.6
4492,airtlv-ben-yehuda-68,0,0,0,0,0,0,0,8.4
4493,ben-gurion-apartment-tel-aviv,0,0,0,0,0,0,0,9.6
4494,sea-breeze-garden-apt-4-mins-to-the-beach-by-sea-n-39-rent,0,0,0,0,0,0,0,7.4
4495,apartment-beit-eshel,9.8,9.3,9.4,9.4,9.1,9.8,10,9.4
4496,centrally-located-studio-with-gallery,0,0,0,0,0,0,0,0
4497,airy-3br-duplex-penthouse-in-bograshov-71-by-holyguest-tel-aviv-yafo,0,0,0,0,0,0,0,8.5
4498,veller-ben-yehuda,0,0,0,0,0,0,0,10
4499,superbe-apt-avec-terrasse-gordon-beach,0,0,0,0,0,0,0,8.2
4500,nitsa-luxurious-apartment,0,0,0,0,0,0,0,10
4501,138-936,0,0,0,0,0,0,0,8.7
4502,andromeda-hill-amazing-suite-tl-byb-ypv12,0,0,0,0,0,0,0,9.3
4503,beach-front-luxurious-and-cosy-apt-in-the-heart-of-tlv,0,0,0,0,0,0,0,0
4504,industrial-chic-2br-in-dizengoff-35-by-holyguest,0,0,0,0,0,0,0,5.5
4505,pleasant-3br-in-carmelit-9-by-holyguest,0,0,0,0,0,0,0,0
4506,hbyt-shl-gvth-mkhvp-mtsytsym,0,0,0,0,0,0,0,9.8
4507,brand-new-2-bedrooms-4min-from-hilton-beach-tl55,0,0,0,0,0,0,0,0
4508,city-apartment-central-location,10,10,10,10,8.3,10,10,10
4509,beachfront-property-with-balcony-and-pool-access,0,0,0,0,0,0,0,7
4510,kvartira-1-5k,0,0,0,0,0,0,0,1
4511,spat-holon,7.5,7.2,7.8,7.8,7.2,7.5,10,6.6
4512,cosy-and-sunny-apartment-in-nevet-tsedek-with-pool,0,0,0,0,0,0,0,8.9
4513,holyguest-luxury-2-bed-2-bath-2-min-to-the-beach,0,0,0,0,0,0,0,9
4514,designer-bauhaus-house,0,0,0,0,0,0,0,0
4515,hovevei-tsion-41,0,0,0,0,0,0,0,0
4516,new-luxus-best-suit-2-minutes-fromtel-aviv,0,0,0,0,0,0,0,5
4517,2-bedroom-hilton-beach,0,0,0,0,0,0,0,0
4518,unique-country-house-in-central-israel,0,0,0,0,0,0,0,10
4519,studio-yam,0,0,0,0,0,0,0,0
4520,rabin-square-by-tlv2rent,0,0,0,0,0,0,0,0
4521,the-playground-by-tlv2rent-tel-aviv-yafo12345678910,0,0,0,0,0,0,0,0
4522,white-city-loft-13,0,0,0,0,0,0,0,0
4523,four-bedroom-apartment,7.2,7,8,7.1,7.3,6.8,2.5,7.1
4524,sea-view-deluxe,0,0,0,0,0,0,0,9
4525,four-bedroom-apartment,7.2,7,8,7.1,7.3,6.8,2.5,7.1
4526,sea-view-deluxe,0,0,0,0,0,0,0,0
4527,light-designed-apartment-with-2-balconies,7.9,8.3,7.1,8.3,8.8,9.6,5,8.2
4528,deluxe-apartment-in-top-tel-aviv-neighbourhood,0,0,0,0,0,0,0,10
4529,6-tankhum-by-beach-apartments-tlv,0,0,0,0,0,0,0,7
4530,old-north-boutique-apartment,0,0,0,0,0,0,0,8
4531,veller-sirkin,0,0,0,0,0,0,0,0
4532,hbyt-bnkhlh-bnymyn,0,0,0,0,0,0,0,9.8
4533,dyrh-mvl-hym-tl-byb-bt-ym,0,0,0,0,0,0,0,0
4534,holyguest-designer-house-with-amazing-rooftop,10,10,10,10,10,10,10,10
4535,family-comfort-king-david-apartments,2.5,5.8,5.8,5.8,3.3,5,5,1.7
4536,stylish-3-bdr-apartment-in-front-of-the-beach,0,0,0,0,0,0,0,7.1
4537,ben-yehuda-cosy-2bdr-amp-parking-close-the-beach,0,0,0,0,0,0,0,9
4538,feelhome-israel-apartments-gordon-beach,0,0,0,0,0,0,0,8.4
4539,3-ma-39-on-street-by-beach-apartments-tlv,0,0,0,0,0,0,0,8.4
4540,dreamtlv-apartments-ben-yehuda-175,0,0,0,0,0,0,0,9.2
4541,residence-jasmin-3,0,0,0,0,0,0,0,5.5
4542,city-center-beach-amp-balcony,0,0,0,0,0,0,0,10
4543,216-apartment-on-the-beach,0,0,0,0,0,0,0,0
4544,brand-new-bauhaus-living-with-balcony-and-a-roof-top,0,0,0,0,0,0,0,5.8
4545,your-home-away-from-home-rmt-gn,0,0,0,0,0,0,0,9.3
4546,home-of-art-in-neve-tzedek-heart-by-sea-n-39-rent,0,0,0,0,0,0,0,9
4547,charming-1-bdr-with-balcon-close-to-hilton-beach,8,8,8.6,8.2,7.3,9.5,6.2,7.5
4548,pinsker-46,0,0,0,0,0,0,0,10
4549,feelhome-ben-yehuda-gordon-beach,0,0,0,0,0,0,0,6.8
4550,home-of-art-in-neve-tzedek-heart-by-sea-n-39-rent,0,0,0,0,0,0,0,9
4551,charming-1-bdr-with-balcon-close-to-hilton-beach,8,8,8.6,8.2,7.3,9.5,6.2,7.5
4552,pinsker-46,0,0,0,0,0,0,0,10
4553,feelhome-ben-yehuda-gordon-beach,0,0,0,0,0,0,0,6.8
4554,keren-apartment,0,0,0,0,0,0,0,9.6
4555,bold-amp-beautiful-1br-in-ben-yehuda-by-holyguest,0,0,0,0,0,0,0,0
4556,buchman-apartment-near-center,0,0,0,0,0,0,0,0
4557,apartments4you-leonardo-11,0,0,0,0,0,0,0,9.5
4558,tel-aviv-roof-apartment,9,8.2,7.5,8.5,8,9.8,10,8.4
4559,marina-39-s-home-by-the-sea,10,9.6,9.3,9.6,8.9,9.3,10,8.9
4560,theodor-by-brown-hotels,9.1,7.7,7.9,8.1,7.8,9.3,8.8,8
4561,remez-iv-elite-home-group,0,0,0,0,0,0,0,1
4562,stunning-duplex-near-the-beach-by-holyguest,0,0,0,0,0,0,0,0
4563,studio-apart-hod-hasharon,0,0,0,0,0,0,0,7.5
4564,trendy-2br-in-frishman-by-holyguest,0,0,0,0,0,0,0,9
4565,druyanov,0,0,0,0,0,0,0,6
4566,ben-yehuda-66-residentials-by-holyguest-tel-aviv-yafo,0,0,0,0,0,0,0,7.8
4567,top-tier-apartment-in-herzylia-with-swimming-pool,0,0,0,0,0,0,0,4
4568,feelhome-israel-apartments-frishman-ben-yehuda,0,0,0,0,0,0,0,9
